1,横浜市,ヨコハマシ,1
2,川崎市,カワサキシ,1
3,横須賀市,ヨコスカシ,1
4,平塚市,ヒラツカシ,1
5,鎌倉市,カマクラシ,1
6,藤沢市,フジサワシ,1
7,小田原市,オダワラシ,1
8,茅ヶ崎市,チガサキシ,1
9,逗子市,ズシシ,1
10,相模原市,サガミハラシ,1
11,三浦市,ミウラシ,1
12,秦野市,ハダノシ,1
13,厚木市,アツギシ,1
14,大和市,ヤマトシ,1
15,伊勢原市,イセハラシ,1
16,海老名市,エビナシ,1
17,座間市,ザマシ,1
18,南足柄市,ミナミアシガラシ,1
19,綾瀬市,アヤセシ,1
20,葉山町,ハヤママチ,3
21,寒川町,サムカワマチ,3
22,大磯町,オオイソマチ,3
23,二宮町,ニノミヤマチ,3
24,中井町,ナカイマチ,3
25,大井町,オオイマチ,3
26,松田町,マツダマチ,3
27,山北町,ヤマキタマチ,3
28,開成町,カイセイマチ,3
29,箱根町,ハコネマチ,3
30,真鶴町,マナツルマチ,3
31,湯河原町,ユガワラマチ,3
32,愛川町,アイカワマチ,3
33,清川村,キヨカワムラ,4
34,城山町,シロヤママチ,3
35,津久井町,ツクイマチ,3
36,相模湖町,サガミコマチ,3
37,藤野町,フジノマチ,3
