1,金沢市,カナザワシ,1
2,七尾市,ナナオシ,1
3,小松市,コマツシ,1
4,輪島市,ワジマシ,1
5,珠洲市,スズシ,1
6,加賀市,カガシ,1
7,羽咋市,ハクイシ,1
8,松任市,マットウシ,1
9,山中町,ヤマナカマチ,3
10,根上町,ネアガリマチ,3
11,寺井町,テライマチ,3
12,辰口町,タツノクチマチ,3
13,川北町,カワキタマチ,3
14,美川町,ミカワマチ,3
15,鶴来町,ツルギマチ,3
16,野々市町,ノノイチマチ,3
17,河内村,カワチムラ,4
18,吉野谷村,ヨシノダニムラ,4
19,鳥越村,トリゴエムラ,4
20,尾口村,オグチムラ,4
21,白峰村,シラミネムラ,4
22,津幡町,ツバタマチ,3
23,高松町,タカマツマチ,3
24,七塚町,ナナツカマチ,3
25,宇ﾉ気町,ウノケマチ,3
26,内灘町,ウチナダマチ,3
27,富来町,トギマチ,3
28,志雄町,シオマチ,3
29,志賀町,シカマチ,3
30,押水町,オシミズマチ,3
31,田鶴浜町,タツルハママチ,3
32,鳥屋町,トリヤマチ,3
33,中島町,ナカジママチ,3
34,鹿島町,カシママチ,3
35,能登島町,ノトジママチ,3
36,鹿西町,ロクセイマチ,3
37,穴水町,アナミズマチ,3
38,門前町,モンゼンマチ,3
39,能都町,ノトマチ,3
40,柳田村,ヤナギダムラ,4
41,内浦町,ウチウラマチ,3
