1,名古屋市,ナゴヤシ,1
2,豊橋市,トヨハシシ,1
3,岡崎市,オカザキシ,1
4,一宮市,イチノミヤシ,1
5,瀬戸市,セトシ,1
6,半田市,ハンダシ,1
7,春日井市,カスガイシ,1
8,豊川市,トヨカワシ,1
9,津島市,ツシマシ,1
10,碧南市,ヘキナンシ,1
11,刈谷市,カリヤシ,1
12,豊田市,トヨタシ,1
13,安城市,アンジョウシ,1
14,西尾市,ニシオシ,1
15,蒲郡市,ガマゴオリシ,1
16,犬山市,イヌヤマシ,1
17,常滑市,トコナメシ,1
18,江南市,コウナンシ,1
19,尾西市,ビサイシ,1
20,小牧市,コマキシ,1
21,稲沢市,イナザワシ,1
22,新城市,シンシロシ,1
23,東海市,トウカイシ,1
24,大府市,オオブシ,1
25,知多市,チタシ,1
26,知立市,チリュウシ,1
27,尾張旭市,オワリアサヒシ,1
28,高浜市,タカハマシ,1
29,岩倉市,イワクラシ,1
30,豊明市,トヨアケシ,1
31,日進市,ニッシンシ,1
32,東郷町,トウゴウチョウ,2
33,長久手町,ナガクテチョウ,2
34,西枇杷島町,ニシビワジマチョウ,2
35,豊山町,トヨヤマチョウ,2
36,師勝町,シカツチョウ,2
37,西春町,ニシハルチョウ,2
38,春日町,ハルヒチョウ,2
39,清洲町,キヨスチョウ,2
40,新川町,シンカワチョウ,2
41,大口町,オオグチチョウ,2
42,扶桑町,フソウチョウ,2
43,木曽川町,キソガワチョウ,2
44,祖父江町,ソブエチョウ,2
45,平和町,ヘイワチョウ,2
46,七宝町,シッポウチョウ,2
47,美和町,ミワチョウ,2
48,甚目寺町,ジモクジチョウ,2
49,大治町,オオハルチョウ,2
50,蟹江町,カニエチョウ,2
51,十四山村,ジュウシヤマムラ,4
52,飛島村,トビシマムラ,4
53,弥富町,ヤトミチョウ,2
54,佐屋町,サヤチョウ,2
55,立田村,タツタムラ,4
56,八開村,ハチカイムラ,4
57,佐織町,サオリチョウ,2
58,阿久比町,アグイチョウ,2
59,東浦町,ヒガシウラチョウ,2
60,南知多町,ミナミチタチョウ,2
61,美浜町,ミハマチョウ,2
62,武豊町,タケトヨチョウ,2
63,一色町,イッシキチョウ,2
64,吉良町,キラチョウ,2
65,幡豆町,ハズチョウ,2
66,幸田町,コウタチョウ,2
67,額田町,ヌカタチョウ,2
68,三好町,ミヨシチョウ,2
69,藤岡町,フジオカチョウ,2
70,小原村,オバラムラ,4
71,足助町,アスケチョウ,2
72,下山村,シモヤマムラ,4
73,旭町,アサヒチョウ,2
74,設楽町,シタラチョウ,2
75,東栄町,トウエイチョウ,2
76,豊根村,トヨネムラ,4
77,富山村,トミヤマムラ,4
78,津具村,ツグムラ,4
79,稲武町,イナブチョウ,2
80,鳳来町,ホウライチョウ,2
81,作手村,ツクデムラ,4
82,音羽町,オトワチョウ,2
83,一宮町,イチノミヤチョウ,2
84,小坂井町,コザカイチョウ,2
85,御津町,ミトチョウ,2
86,田原町,タハラチョウ,2
87,赤羽根町,アカバネチョウ,2
88,渥美町,アツミチョウ,2
