1,大阪市,オオサカシ,1
2,堺市,サカイシ,1
3,岸和田市,キシワダシ,1
4,豊中市,トヨナカシ,1
5,池田市,イケダシ,1
6,吹田市,スイタシ,1
7,泉大津市,イズミオオツシ,1
8,高槻市,タカツキシ,1
9,貝塚市,カイズカシ,1
10,守口市,モリグチシ,1
11,枚方市,ヒラカタシ,1
12,茨木市,イバラキシ,1
13,八尾市,ヤオシ,1
14,泉佐野市,イズミサノシ,1
15,富田林市,トンダバヤシシ,1
16,寝屋川市,ネヤガワシ,1
17,河内長野市,カワチナガノシ,1
18,松原市,マツバラシ,1
19,大東市,ダイトウシ,1
20,和泉市,イズミシ,1
21,箕面市,ミノオシ,1
22,柏原市,カシワラシ,1
23,羽曳野市,ハビキノシ,1
24,門真市,カドマシ,1
25,摂津市,セッツシ,1
26,高石市,タカイシシ,1
27,藤井寺市,フジイデラシ,1
28,東大阪市,ヒガシオオサカシ,1
29,泉南市,センナンシ,1
30,四條畷市,シジョウナワテシ,1
31,交野市,カタノシ,1
32,大阪狭山市,オオサカサヤマシ,1
33,阪南市,ハンナンシ,1
34,島本町,シマモトチョウ,2
35,豊能町,トヨノチョウ,2
36,能勢町,ノセチョウ,2
37,忠岡町,タダオカチョウ,2
38,熊取町,クマトリチョウ,2
39,田尻町,タジリチョウ,2
40,岬町,ミサキチョウ,2
41,太子町,タイシチョウ,2
42,河南町,カナンチョウ,2
43,千早赤阪村,チハヤアカサカムラ,4
44,美原町,ミハラチョウ,2
