1,北九州市,キタキュウシュウシ,1
2,福岡市,フクオカシ,1
3,大牟田市,オオムタシ,1
4,久留米市,クルメシ,1
5,直方市,ノオガタシ,1
6,飯塚市,イイズカシ,1
7,田川市,タガワシ,1
8,柳川市,ヤナガワシ,1
9,山田市,ヤマダシ,1
10,甘木市,アマギシ,1
11,八女市,ヤメシ,1
12,筑後市,チクゴシ,1
13,大川市,オオカワシ,1
14,行橋市,ユクハシシ,1
15,豊前市,ブゼンシ,1
16,中間市,ナカマシ,1
17,小郡市,オゴオリシ,1
18,筑紫野市,チクシノシ,1
19,春日市,カスガシ,1
20,大野城市,オオノジョウシ,1
21,宗像市,ムナカタシ,1
22,太宰府市,ダザイフシ,1
23,前原市,マエバルシ,1
24,古賀市,コガシ,1
25,那珂川町,ナカガワマチ,3
26,宇美町,ウミマチ,3
27,篠栗町,ササグリマチ,3
28,志免町,シメマチ,3
29,須恵町,スエマチ,3
30,新宮町,シングウマチ,3
31,久山町,ヒサヤママチ,3
32,粕屋町,カスヤマチ,3
33,福間町,フクママチ,3
34,津屋崎町,ツヤザキマチ,3
35,玄海町,ゲンカイマチ,3
36,大島村,オオシマムラ,4
37,芦屋町,アシヤマチ,3
38,水巻町,ミズマキマチ,3
39,岡垣町,オカガキマチ,3
40,遠賀町,オンガチョウ,2
41,小竹町,コタケマチ,3
42,鞍手町,クラテマチ,3
43,宮田町,ミヤタマチ,3
44,若宮町,ワカミヤマチ,3
45,桂川町,ケイセンマチ,3
46,稲築町,イナツキマチ,3
47,碓井町,ウスイマチ,3
48,嘉穂町,カホマチ,3
49,筑穂町,チクホマチ,3
50,穂波町,ホナミマチ,3
51,庄内町,ショウナイマチ,3
52,頴田町,カイタマチ,3
53,杷木町,ハキマチ,3
54,朝倉町,アサクラマチ,3
55,三輪町,ミワマチ,3
56,夜須町,ヤスマチ,3
57,小石原村,コイシワラムラ,4
58,宝珠山村,ホウシュヤマムラ,4
59,二丈町,ニジョウマチ,3
60,志摩町,シママチ,3
61,吉井町,ヨシイマチ,3
62,田主丸町,タヌシマルマチ,3
63,浮羽町,ウキハマチ,3
64,北野町,キタノマチ,3
65,大刀洗町,タチアライマチ,3
66,城島町,ジョウジママチ,3
67,大木町,オオキマチ,3
68,三潴町,ミズママチ,3
69,黒木町,クロギマチ,3
70,上陽町,ジョウヨウマチ,3
71,立花町,タチバナマチ,3
72,広川町,ヒロカワマチ,3
73,矢部村,ヤベムラ,4
74,星野村,ホシノムラ,4
75,瀬高町,セタカマチ,3
76,大和町,ヤマトマチ,3
77,三橋町,ミツハシマチ,3
78,山川町,ヤマカワマチ,3
79,高田町,タカタマチ,3
80,香春町,カワラマチ,3
81,添田町,ソエダマチ,3
82,金田町,カナダマチ,3
83,糸田町,イトダマチ,3
84,川崎町,カワサキマチ,3
85,赤池町,アカイケマチ,3
86,方城町,ホウジョウマチ,3
87,大任町,オオトウマチ,3
88,赤村,アカムラ,4
89,苅田町,カンダマチ,3
90,犀川町,サイガワマチ,3
91,勝山町,カツヤママチ,3
92,豊津町,トヨツマチ,3
93,椎田町,シイダマチ,3
94,吉富町,ヨシトミマチ,3
95,築城町,ツイキマチ,3
96,新吉富村,シンヨシトミムラ,4
97,大平村,タイヘイムラ,4
